CSDUID,CSD,Period,IndicatorSummaryDescription,Air Quality Health Index,Health Risk,UnitOfMeasure,OriginalValue
4802012,Lethbridge,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00222
4802012,Lethbridge,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00295
4802012,Lethbridge,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00048
4802012,Lethbridge,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00132
4802012,Lethbridge,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00013
4802031,Newell County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00081
4809010,Caroline,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4809010,Caroline,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00047
4809010,Caroline,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00212
4809010,Caroline,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00105
4809010,Caroline,2020,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4809010,Caroline,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00285
4809010,Caroline,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4806021,Airdrie,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00081
4806021,Airdrie,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00239
4806021,Airdrie,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00059
4806021,Airdrie,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00213
4801006,Medicine Hat,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4801006,Medicine Hat,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00015
4801006,Medicine Hat,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00103
4801006,Medicine Hat,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00130
4801006,Medicine Hat,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00081
4801006,Medicine Hat,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4801006,Medicine Hat,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00070
4802021,"Taber, M.D.",2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00142
4802021,"Taber, M.D.",2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00014
4806016,Calgary,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00034
4806016,Calgary,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4806016,Calgary,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00103
4806016,Calgary,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00011
4806016,Calgary,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00080
4806016,Calgary,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00285
4806016,Calgary,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00046
4806016,Calgary,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00137
4806016,Calgary,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00091
4817026,Northern Sunrise County,2020,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4817026,Northern Sunrise County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00041
4819054,Spirit River No. 133,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00014
4819054,Spirit River No. 133,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00056
4819054,Spirit River No. 133,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00227
4819012,Grande Prairie,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00051
4819012,Grande Prairie,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4819012,Grande Prairie,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00059
4819012,Grande Prairie,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4819012,Grande Prairie,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4819012,Grande Prairie,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00210
4819012,Grande Prairie,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00047
4819012,Grande Prairie,2020,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4819012,Grande Prairie,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00071
4819012,Grande Prairie,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00049
4811032,Brazeau County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00147
4811032,Brazeau County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00115
4811032,Brazeau County,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811034,Parkland County,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4811034,Parkland County,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00058
4811034,Parkland County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811034,Parkland County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00257
4811034,Parkland County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4811034,Parkland County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00242
4811052,Strathcona County,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00068
4811052,Strathcona County,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00011
4811052,Strathcona County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4811052,Strathcona County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00184
4811052,Strathcona County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00011
4811059,Sturgeon County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811059,Sturgeon County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00302
4811059,Sturgeon County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00065
4811059,Sturgeon County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00085
4811059,Sturgeon County,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00059
4811062,St. Albert,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00016
4811062,St. Albert,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4811062,St. Albert,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00223
4811062,St. Albert,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00128
4811062,St. Albert,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00119
4816859,Fort Mackay,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00306
4816859,Fort Mackay,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00066
4816859,Fort Mackay,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00029
4816859,Fort Mackay,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00188
4816859,Fort Mackay,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00356
4816859,Fort Mackay,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00106
4816859,Fort Mackay,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00077
4816859,Fort Mackay,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00114
4816859,Fort Mackay,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00099
4816859,Fort Mackay,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00070
4816859,Fort Mackay,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00030
4815023,Canmore,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00527
4819006,Grande Prairie County No. 1,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00051
4819006,Grande Prairie County No. 1,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4819006,Grande Prairie County No. 1,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00039
4819006,Grande Prairie County No. 1,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00020
4819006,Grande Prairie County No. 1,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4819006,Grande Prairie County No. 1,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00182
4819006,Grande Prairie County No. 1,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4819006,Grande Prairie County No. 1,2020,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4819006,Grande Prairie County No. 1,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00047
4819006,Grande Prairie County No. 1,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4812002,Cold Lake,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00048
4812002,Cold Lake,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00040
4812002,Cold Lake,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00027
4812002,Cold Lake,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00158
4812002,Cold Lake,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4812002,Cold Lake,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4812002,Cold Lake,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00282
4812002,Cold Lake,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00151
4812004,Bonnyville No. 87,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00082
4812014,St. Paul County No. 19,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4812014,St. Paul County No. 19,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00058
4812014,St. Paul County No. 19,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00021
4812014,St. Paul County No. 19,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00123
4812014,St. Paul County No. 19,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00013
4812014,St. Paul County No. 19,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00095
4812014,St. Paul County No. 19,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4819071,Peace No. 135,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00047
4816037,Wood Buffalo,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00238
4816037,Wood Buffalo,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4816037,Wood Buffalo,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00020
4816037,Wood Buffalo,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00062
4816037,Wood Buffalo,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00198
4816037,Wood Buffalo,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00171
4816037,Wood Buffalo,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00016
4816037,Wood Buffalo,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00145
4816037,Wood Buffalo,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00078
4816037,Wood Buffalo,2020,Air Quality (percent high-quality hours),8,Low Quality,,0.00008
4816037,Wood Buffalo,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00091
4816037,Wood Buffalo,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4810066,Bruderheim,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4810066,Bruderheim,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00048
4810066,Bruderheim,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00094
4810066,Bruderheim,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00058
4810066,Bruderheim,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00025
4810066,Bruderheim,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00479
4810066,Bruderheim,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00106
4810066,Bruderheim,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00023
4810068,Improvement District No. 13 Elk Island,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00026
4810068,Improvement District No. 13 Elk Island,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4810068,Improvement District No. 13 Elk Island,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00036
4810068,Improvement District No. 13 Elk Island,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00190
4810068,Improvement District No. 13 Elk Island,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00047
4810068,Improvement District No. 13 Elk Island,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811012,Leduc County,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4811012,Leduc County,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00104
4811012,Leduc County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811012,Leduc County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00355
4811012,Leduc County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4811012,Leduc County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00058
4819009,Beaverlodge,2011,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4819009,Beaverlodge,2013,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4819009,Beaverlodge,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00053
4819009,Beaverlodge,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00142
4819009,Beaverlodge,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4819009,Beaverlodge,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4819009,Beaverlodge,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00024
4810058,Lamont County,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00013
4810058,Lamont County,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4810058,Lamont County,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00107
4810058,Lamont County,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00012
4810058,Lamont County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4810058,Lamont County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00164
4810058,Lamont County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00007
4810058,Lamont County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4814003,Yellowhead County,2012,Air Quality (percent high-quality hours),8,Low Quality,,0.00017
4814003,Yellowhead County,2014,Air Quality (percent high-quality hours),8,Low Quality,,0.00054
4814003,Yellowhead County,2015,Air Quality (percent high-quality hours),8,Low Quality,,0.00015
4814003,Yellowhead County,2016,Air Quality (percent high-quality hours),8,Low Quality,,0.00013
4814003,Yellowhead County,2017,Air Quality (percent high-quality hours),8,Low Quality,,0.00036
4814003,Yellowhead County,2018,Air Quality (percent high-quality hours),8,Low Quality,,0.00215
4814003,Yellowhead County,2019,Air Quality (percent high-quality hours),8,Low Quality,,0.00051
4814003,Yellowhead County,2021,Air Quality (percent high-quality hours),8,Low Quality,,0.00016
4814003,Yellowhead County,2022,Air Quality (percent high-quality hours),8,Low Quality,,0.00035
4808011,Red Deer,2015,Air Quality (percent high-quality hours),9,Low Quality,,0.00023
4808011,Red Deer,2018,Air Quality (percent high-quality hours),9,Low Quality,,0.00331
4808011,Red Deer,2019,Air Quality (percent high-quality hours),9,Low Quality,,0.00057
4808011,Red Deer,2021,Air Quality (percent high-quality hours),9,Low Quality,,0.00126
